DATE			TIME		ELAPSED TIME Sec.	TEMP. 1 ºC	TEMP. 2 ºC	SET TEMP. ºC	% POWER
Tue, May 12, 2015	8:09:32 PM		1.03		3.60		0.00		0.00		100.00
Tue, May 12, 2015	8:09:33 PM		1.55		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:34 PM		2.91		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:35 PM		4.18		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:36 PM		5.29		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:37 PM		6.38		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:39 PM		7.59		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:40 PM		8.69		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:41 PM		9.87		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:42 PM		10.98		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:43 PM		12.16		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:44 PM		13.27		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:46 PM		14.42		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:47 PM		15.52		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:48 PM		16.70		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:49 PM		17.79		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:50 PM		18.93		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:51 PM		20.03		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:52 PM		21.18		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:53 PM		22.28		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:55 PM		23.44		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:56 PM		24.57		3.60		0.00		0.00		0.00
Tue, May 12, 2015	8:09:57 PM		25.70		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:09:58 PM		26.86		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:09:59 PM		28.01		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:10:00 PM		29.10		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:10:01 PM		30.26		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:10:02 PM		31.36		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:10:04 PM		32.49		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:10:05 PM		33.58		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:10:06 PM		34.75		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:10:07 PM		35.85		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:10:08 PM		37.00		3.70		0.00		0.00		0.00
Tue, May 12, 2015	8:10:09 PM		38.09		3.80		0.00		0.00		0.00
Tue, May 12, 2015	8:10:10 PM		39.32		3.80		0.00		0.00		0.00
Tue, May 12, 2015	8:10:12 PM		40.42		3.80		0.00		0.00		0.00
Tue, May 12, 2015	8:10:13 PM		41.59		3.80		0.00		0.00		0.00
Tue, May 12, 2015	8:10:14 PM		42.79		3.80		0.00		0.00		0.00
Tue, May 12, 2015	8:10:15 PM		44.00		3.90		0.00		0.00		0.00
Tue, May 12, 2015	8:10:16 PM		45.20		3.90		0.00		0.00		0.00
Tue, May 12, 2015	8:10:18 PM		46.40		3.90		0.00		0.00		0.00
Tue, May 12, 2015	8:10:19 PM		47.54		3.90		0.00		0.00		0.00
Tue, May 12, 2015	8:10:20 PM		48.66		4.00		0.00		0.00		0.00
Tue, May 12, 2015	8:10:21 PM		49.87		4.00		0.00		0.00		0.00
Tue, May 12, 2015	8:10:22 PM		50.96		4.00		0.00		0.00		0.00
Tue, May 12, 2015	8:10:23 PM		52.07		4.00		0.00		0.00		0.00
Tue, May 12, 2015	8:10:24 PM		53.29		4.00		0.00		0.00		0.00
Tue, May 12, 2015	8:10:26 PM		54.40		4.00		0.00		0.00		0.00
Tue, May 12, 2015	8:10:27 PM		55.63		4.20		0.00		0.00		0.00
Tue, May 12, 2015	8:10:28 PM		56.82		4.20		0.00		0.00		0.00
Tue, May 12, 2015	8:10:29 PM		58.02		4.20		0.00		0.00		0.00
Tue, May 12, 2015	8:10:30 PM		59.17		4.20		0.00		0.00		0.00
Tue, May 12, 2015	8:10:32 PM		60.41		4.20		0.00		0.00		0.00
Tue, May 12, 2015	8:10:33 PM		61.51		4.30		0.00		0.00		0.00
Tue, May 12, 2015	8:10:34 PM		62.78		4.30		0.00		0.00		0.00
Tue, May 12, 2015	8:10:35 PM		63.93		4.40		0.00		0.00		0.00
Tue, May 12, 2015	8:10:36 PM		65.23		4.40		0.00		0.00		0.00
Tue, May 12, 2015	8:10:37 PM		66.35		4.40		0.00		0.00		0.00
Tue, May 12, 2015	8:10:39 PM		67.53		4.40		0.00		0.00		0.00
Tue, May 12, 2015	8:10:40 PM		68.73		4.50		0.00		0.00		0.00
Tue, May 12, 2015	8:10:41 PM		70.04		4.50		0.00		0.00		0.00
